batchId,toolOrder,canonicalToolId,language,primaryKeyword,localizedSlug,localizedUrl,h1,metaTitle,metaDescription,source,status
B04,1,meme-text-generator,hi,meme text जनरेटर,generator-meme-text,https://taptogen.com/hi/tools/generator-meme-text/,Meme Text जनरेटर,Meme Text जनरेटर मुफ्त,"हिंदी में साफ ड्राफ्ट बनाएं और उपयोग से पहले हर परिणाम की समीक्षा करें. प्रकाशन से पहले सटीकता, मौलिकता, संगतता और प्रोजेक्ट नियम जांचें. Public use se pehle originality, sensitivity, rights aur availability check karein",built_dist,PASS
B04,1,meme-text-generator,bn,meme text জেনারেটর,generator-meme-text,https://taptogen.com/bn/tools/generator-meme-text/,Meme Text জেনারেটর,Meme Text জেনারেটর ফ্রি,"বাংলায় পরিষ্কার খসড়া তৈরি করুন এবং ব্যবহারের আগে ফলাফল পর্যালোচনা করুন. প্রকাশের আগে নির্ভুলতা, মৌলিকতা, সামঞ্জস্য এবং প্রকল্পের নিয়ম যাচাই করুন. Public use er age originality, sensitivity, rights ebong availability chec",built_dist,PASS
B04,1,meme-text-generator,ja,meme text ジェネレーター,generator-meme-text,https://taptogen.com/ja/tools/generator-meme-text/,Meme Text ジェネレーター,Meme Text ジェネレーター 無料,"日本語でわかりやすい下書きを作り、使う前に結果を確認します. 公開前に正確性、独自性、互換性、プロジェクト規則を確認してください. Koukai riyou mae ni originality, hairyo, rights, availability wo kakunin shite kudasai.",built_dist,PASS
B04,1,meme-text-generator,ko,meme text 생성기,generator-meme-text,https://taptogen.com/ko/tools/generator-meme-text/,Meme Text 생성기,Meme Text 생성기 무료,"한국어로 명확한 초안을 만들고 사용 전에 결과를 검토하세요. 게시 전에 정확성, 독창성, 호환성, 프로젝트 규칙을 확인하세요. Public use jeone originality, sensitivity, rights, availability reul hwaginhaseyo.",built_dist,PASS
B04,1,meme-text-generator,ar,مولد meme text,muwallid-meme-text,https://taptogen.com/ar/tools/muwallid-meme-text/,مولد Meme Text,مولد Meme Text مجانا,أنشئ مسودات عربية واضحة وراجع كل نتيجة قبل استخدامها. راجع الدقة والأصالة والتوافق وقواعد المشروع قبل النشر. Tahaqqaq min alasalah walhusasiyah walhuquq waltawafur qabla alistikhdam alam.,built_dist,PASS
B04,2,startup-name-generator,es,generador de startup name,generador-startup-name,https://taptogen.com/es/tools/generador-startup-name/,Generador de Startup Name,Generador de Startup Name gratis,"Crea borradores claros en español y revisa cada resultado antes de usarlo. Revisa exactitud, originalidad, compatibilidad y reglas del proyecto antes de publicar. Comprueba originalidad, sensibilidad, derechos y disponib",built_dist,PASS
B04,2,startup-name-generator,fr,générateur de startup name,generateur-startup-name,https://taptogen.com/fr/tools/generateur-startup-name/,Générateur de Startup Name,Générateur de Startup Name gratuit,"Créez des brouillons clairs en français et vérifiez chaque resultat avant usage. Verifiez exactitude, originalité, compatibilité et regles du projet avant publication. Verifiez originalité, sensibilite, droits et disponi",built_dist,PASS
B04,2,startup-name-generator,de,generator für startup name,generator-startup-name,https://taptogen.com/de/tools/generator-startup-name/,Generator für Startup Name,Generator für Startup Name kostenlos,"Erstelle klare Entwürfe auf Deutsch und prüfe jedes Ergebnis vor der Nutzung. Prüfe Genauigkeit, Originalitaet, Kompatibilität und Projektregeln vor der Veroeffentlichung. Prüfe Originalitaet, Sensibilitaet, Rechte ",built_dist,PASS
B04,2,startup-name-generator,pt,gerador de startup name,gerador-startup-name,https://taptogen.com/pt/tools/gerador-startup-name/,Gerador de Startup Name,Gerador de Startup Name gratis,"Crie rascunhos claros em português e revise cada resultado antes de usar. Revise precisao, originalidade, compatibilidade e regras do projeto antes de publicar. Verifique originalidade, sensibilidade, direitos e disponib",built_dist,PASS
B04,2,startup-name-generator,it,generatore di startup name,generatore-startup-name,https://taptogen.com/it/tools/generatore-startup-name/,Generatore di Startup Name,Generatore di Startup Name gratis,"Crea bozze chiare in italiano e controlla ogni risultato prima di usarlo. Controlla accuratezza, originalità, compatibilità e regole del progetto prima della pubblicazione. Controlla originalità, sensibilita, diritti e d",built_dist,PASS
B04,2,startup-name-generator,pl,generator startup name,generator-startup-name,https://taptogen.com/pl/tools/generator-startup-name/,Generator Startup Name,Generator Startup Name za darmo,"Twórz jasne wersje robocze po polsku i sprawdźaj wynik przed użyciem. Sprawdź dokładność, oryginalność, zgodność i zasady projektu przed publikacją. Sprawdź oryginalność, wrazliwosc, prawa i dostępność przed publicznym u",built_dist,PASS
B04,2,startup-name-generator,ru,generator startup name,generator-startup-name,https://taptogen.com/ru/tools/generator-startup-name/,Generator Startup Name,Generator Startup Name besplatno,"Sozdavaite ponyatnye chernoviki na russkom i proveriaite rezultat pered ispolzovaniem. Proverte tochnost, originalnost, sovmestimost i pravila proekta pered publikatsiei. Proverte originalnost, delikatnost, prava i dostu",built_dist,PASS
B04,2,startup-name-generator,tr,olusturucu startup name,olusturucu-startup-name,https://taptogen.com/tr/tools/olusturucu-startup-name/,Olusturucu Startup Name,Olusturucu Startup Name ucretsiz,"Turkce net taslaklar olusturun ve kullanmadan once sonucu kontrol edin. Yayinlamadan once dogruluk, ozgunluk, uyumluluk ve proje kurallarini kontrol edin. Halka acik kullanimdan once ozgunluk, hassasiyet, haklar ve uygun",built_dist,PASS
B04,2,startup-name-generator,id,generator startup name,generator-startup-name,https://taptogen.com/id/tools/generator-startup-name/,Generator Startup Name,Generator Startup Name gratis,"Buat draf yang jelas dalam bahasa Indonesia dan tinjau hasil sebelum digunakan. Periksa akurasi, orisinalitas, kompatibilitas, dan aturan proyek sebelum menerbitkan. Periksa orisinalitas, sensitivitas, hak, dan ketersedi",built_dist,PASS
B04,2,startup-name-generator,sv,generator for startup name,generator-startup-name,https://taptogen.com/sv/tools/generator-startup-name/,Generator for Startup Name,Generator for Startup Name gratis,"Skapa tydliga utkast pa svenska och granska resultatet innan du anvander det. Kontrollera noggrannhet, originalitet, kompatibilitet och projektregler fore publicering. Kontrollera originalitet, kanslighet, rattigheter oc",built_dist,PASS
B04,2,startup-name-generator,ms,penjana startup name,penjana-startup-name,https://taptogen.com/ms/tools/penjana-startup-name/,Penjana Startup Name,Penjana Startup Name percuma,"Cipta draf jelas dalam Bahasa Melayu dan semak hasil sebelum digunakan. Semak ketepatan, keaslian, keserasian dan peraturan projek sebelum diterbitkan. Semak keaslian, sensitiviti, hak dan ketersediaan sebelum penggunaan",built_dist,PASS
B04,2,startup-name-generator,bg,generator za startup name,generator-startup-name,https://taptogen.com/bg/tools/generator-startup-name/,Generator za Startup Name,Generator za Startup Name bezplatno,"Sazdavaite yasni cherнови na balgarski i proveriavaite rezultata predi upotreba. Proverete tochnost, originalnost, savmestimost i pravilata na proekta predi publikuvane. Proverete originalnost, chuvstvitelnost, prava i d",built_dist,PASS
B04,2,startup-name-generator,hi,startup name जनरेटर,generator-startup-name,https://taptogen.com/hi/tools/generator-startup-name/,Startup Name जनरेटर,Startup Name जनरेटर मुफ्त,"हिंदी में साफ ड्राफ्ट बनाएं और उपयोग से पहले हर परिणाम की समीक्षा करें. प्रकाशन से पहले सटीकता, मौलिकता, संगतता और प्रोजेक्ट नियम जांचें. Public use se pehle originality, sensitivity, rights aur availability check karein",built_dist,PASS
B04,2,startup-name-generator,bn,startup name জেনারেটর,generator-startup-name,https://taptogen.com/bn/tools/generator-startup-name/,Startup Name জেনারেটর,Startup Name জেনারেটর ফ্রি,"বাংলায় পরিষ্কার খসড়া তৈরি করুন এবং ব্যবহারের আগে ফলাফল পর্যালোচনা করুন. প্রকাশের আগে নির্ভুলতা, মৌলিকতা, সামঞ্জস্য এবং প্রকল্পের নিয়ম যাচাই করুন. Public use er age originality, sensitivity, rights ebong availability chec",built_dist,PASS
B04,2,startup-name-generator,ja,startup name ジェネレーター,generator-startup-name,https://taptogen.com/ja/tools/generator-startup-name/,Startup Name ジェネレーター,Startup Name ジェネレーター 無料,"日本語でわかりやすい下書きを作り、使う前に結果を確認します. 公開前に正確性、独自性、互換性、プロジェクト規則を確認してください. Koukai riyou mae ni originality, hairyo, rights, availability wo kakunin shite kudasai. Public use no mae ni facts, permissions, brand, privacy, complianc",built_dist,PASS
B04,2,startup-name-generator,ko,startup name 생성기,generator-startup-name,https://taptogen.com/ko/tools/generator-startup-name/,Startup Name 생성기,Startup Name 생성기 무료,"한국어로 명확한 초안을 만들고 사용 전에 결과를 검토하세요. 게시 전에 정확성, 독창성, 호환성, 프로젝트 규칙을 확인하세요. Public use jeone originality, sensitivity, rights, availability reul hwaginhaseyo. Public use jeone facts, permissions, brand, privacy, compliance re",built_dist,PASS
B04,2,startup-name-generator,ar,مولد startup name,muwallid-startup-name,https://taptogen.com/ar/tools/muwallid-startup-name/,مولد Startup Name,مولد Startup Name مجانا,أنشئ مسودات عربية واضحة وراجع كل نتيجة قبل استخدامها. راجع الدقة والأصالة والتوافق وقواعد المشروع قبل النشر. Tahaqqaq min alasalah walhusasiyah walhuquq waltawafur qabla alistikhdam alam. Raji alhaqaiq waladhun walalama ,built_dist,PASS
B04,3,photography-name-generator,es,generador de photography business name,generador-photography-business-name,https://taptogen.com/es/tools/generador-photography-business-name/,Generador de Photography Business Name,Generador de Photography Business Name gratis,"Crea borradores claros en español y revisa cada resultado antes de usarlo. Revisa exactitud, originalidad, compatibilidad y reglas del proyecto antes de publicar. Comprueba originalidad, sensibilidad, derechos y disponib",built_dist,PASS
B04,3,photography-name-generator,fr,générateur de photography business name,generateur-photography-business-name,https://taptogen.com/fr/tools/generateur-photography-business-name/,Générateur de Photography Business Name,Générateur de Photography Business Name gratuit,"Créez des brouillons clairs en français et vérifiez chaque resultat avant usage. Verifiez exactitude, originalité, compatibilité et regles du projet avant publication. Verifiez originalité, sensibilite, droits et disponi",built_dist,PASS
B04,3,photography-name-generator,de,generator für photography business name,generator-photography-business-name,https://taptogen.com/de/tools/generator-photography-business-name/,Generator für Photography Business Name,Generator für Photography Business Name kostenlos,"Erstelle klare Entwürfe auf Deutsch und prüfe jedes Ergebnis vor der Nutzung. Prüfe Genauigkeit, Originalitaet, Kompatibilität und Projektregeln vor der Veroeffentlichung. Prüfe Originalitaet, Sensibilitaet, Rechte ",built_dist,PASS
B04,3,photography-name-generator,pt,gerador de photography business name,gerador-photography-business-name,https://taptogen.com/pt/tools/gerador-photography-business-name/,Gerador de Photography Business Name,Gerador de Photography Business Name gratis,"Crie rascunhos claros em português e revise cada resultado antes de usar. Revise precisao, originalidade, compatibilidade e regras do projeto antes de publicar. Verifique originalidade, sensibilidade, direitos e disponib",built_dist,PASS
B04,3,photography-name-generator,it,generatore di photography business name,generatore-photography-business-name,https://taptogen.com/it/tools/generatore-photography-business-name/,Generatore di Photography Business Name,Generatore di Photography Business Name gratis,"Crea bozze chiare in italiano e controlla ogni risultato prima di usarlo. Controlla accuratezza, originalità, compatibilità e regole del progetto prima della pubblicazione. Controlla originalità, sensibilita, diritti e d",built_dist,PASS
B04,3,photography-name-generator,pl,generator photography business name,generator-photography-business-name,https://taptogen.com/pl/tools/generator-photography-business-name/,Generator Photography Business Name,Generator Photography Business Name za darmo,"Twórz jasne wersje robocze po polsku i sprawdźaj wynik przed użyciem. Sprawdź dokładność, oryginalność, zgodność i zasady projektu przed publikacją. Sprawdź oryginalność, wrazliwosc, prawa i dostępność przed publicznym u",built_dist,PASS
B04,3,photography-name-generator,ru,generator photography business name,generator-photography-business-name,https://taptogen.com/ru/tools/generator-photography-business-name/,Generator Photography Business Name,Generator Photography Business Name besplatno,"Sozdavaite ponyatnye chernoviki na russkom i proveriaite rezultat pered ispolzovaniem. Proverte tochnost, originalnost, sovmestimost i pravila proekta pered publikatsiei. Proverte originalnost, delikatnost, prava i dostu",built_dist,PASS
B04,3,photography-name-generator,tr,olusturucu photography business name,olusturucu-photography-business-name,https://taptogen.com/tr/tools/olusturucu-photography-business-name/,Olusturucu Photography Business Name,Olusturucu Photography Business Name ucretsiz,"Turkce net taslaklar olusturun ve kullanmadan once sonucu kontrol edin. Yayinlamadan once dogruluk, ozgunluk, uyumluluk ve proje kurallarini kontrol edin. Halka acik kullanimdan once ozgunluk, hassasiyet, haklar ve uygun",built_dist,PASS
B04,3,photography-name-generator,id,generator photography business name,generator-photography-business-name,https://taptogen.com/id/tools/generator-photography-business-name/,Generator Photography Business Name,Generator Photography Business Name gratis,"Buat draf yang jelas dalam bahasa Indonesia dan tinjau hasil sebelum digunakan. Periksa akurasi, orisinalitas, kompatibilitas, dan aturan proyek sebelum menerbitkan. Periksa orisinalitas, sensitivitas, hak, dan ketersedi",built_dist,PASS
B04,3,photography-name-generator,sv,generator for photography business name,generator-photography-business-name,https://taptogen.com/sv/tools/generator-photography-business-name/,Generator for Photography Business Name,Generator for Photography Business Name gratis,"Skapa tydliga utkast pa svenska och granska resultatet innan du anvander det. Kontrollera noggrannhet, originalitet, kompatibilitet och projektregler fore publicering. Kontrollera originalitet, kanslighet, rattigheter oc",built_dist,PASS
B04,3,photography-name-generator,ms,penjana photography business name,penjana-photography-business-name,https://taptogen.com/ms/tools/penjana-photography-business-name/,Penjana Photography Business Name,Penjana Photography Business Name percuma,"Cipta draf jelas dalam Bahasa Melayu dan semak hasil sebelum digunakan. Semak ketepatan, keaslian, keserasian dan peraturan projek sebelum diterbitkan. Semak keaslian, sensitiviti, hak dan ketersediaan sebelum penggunaan",built_dist,PASS
B04,3,photography-name-generator,bg,generator za photography business name,generator-photography-business-name,https://taptogen.com/bg/tools/generator-photography-business-name/,Generator za Photography Business Name,Generator za Photography Business Name bezplatno,"Sazdavaite yasni cherнови na balgarski i proveriavaite rezultata predi upotreba. Proverete tochnost, originalnost, savmestimost i pravilata na proekta predi publikuvane. Proverete originalnost, chuvstvitelnost, prava i d",built_dist,PASS
B04,3,photography-name-generator,hi,photography business name जनरेटर,generator-photography-business-name,https://taptogen.com/hi/tools/generator-photography-business-name/,Photography Business Name जनरेटर,Photography Business Name जनरेटर मुफ्त,"हिंदी में साफ ड्राफ्ट बनाएं और उपयोग से पहले हर परिणाम की समीक्षा करें. प्रकाशन से पहले सटीकता, मौलिकता, संगतता और प्रोजेक्ट नियम जांचें. Public use se pehle originality, sensitivity, rights aur availability check karein",built_dist,PASS
B04,3,photography-name-generator,bn,photography business name জেনারেটর,generator-photography-business-name,https://taptogen.com/bn/tools/generator-photography-business-name/,Photography Business Name জেনারেটর,Photography Business Name জেনারেটর ফ্রি,"বাংলায় পরিষ্কার খসড়া তৈরি করুন এবং ব্যবহারের আগে ফলাফল পর্যালোচনা করুন. প্রকাশের আগে নির্ভুলতা, মৌলিকতা, সামঞ্জস্য এবং প্রকল্পের নিয়ম যাচাই করুন. Public use er age originality, sensitivity, rights ebong availability chec",built_dist,PASS
B04,3,photography-name-generator,ja,photography business name ジェネレーター,generator-photography-business-name,https://taptogen.com/ja/tools/generator-photography-business-name/,Photography Business Name ジェネレーター,Photography Business Name ジェネレーター 無料,"日本語でわかりやすい下書きを作り、使う前に結果を確認します. 公開前に正確性、独自性、互換性、プロジェクト規則を確認してください. Koukai riyou mae ni originality, hairyo, rights, availability wo kakunin shite kudasai. Public use no mae ni facts, permissions, brand, privacy, complianc",built_dist,PASS
B04,3,photography-name-generator,ko,photography business name 생성기,generator-photography-business-name,https://taptogen.com/ko/tools/generator-photography-business-name/,Photography Business Name 생성기,Photography Business Name 생성기 무료,"한국어로 명확한 초안을 만들고 사용 전에 결과를 검토하세요. 게시 전에 정확성, 독창성, 호환성, 프로젝트 규칙을 확인하세요. Public use jeone originality, sensitivity, rights, availability reul hwaginhaseyo. Public use jeone facts, permissions, brand, privacy, compliance re",built_dist,PASS
B04,3,photography-name-generator,ar,مولد photography business name,muwallid-photography-business-name,https://taptogen.com/ar/tools/muwallid-photography-business-name/,مولد Photography Business Name,مولد Photography Business Name مجانا,أنشئ مسودات عربية واضحة وراجع كل نتيجة قبل استخدامها. راجع الدقة والأصالة والتوافق وقواعد المشروع قبل النشر. Tahaqqaq min alasalah walhusasiyah walhuquq waltawafur qabla alistikhdam alam. Raji alhaqaiq waladhun walalama ,built_dist,PASS
B04,4,art-name-generator,es,generador de art name,generador-art-name,https://taptogen.com/es/tools/generador-art-name/,Generador de Art Name,Generador de Art Name gratis,"Crea borradores claros en español y revisa cada resultado antes de usarlo. Revisa exactitud, originalidad, compatibilidad y reglas del proyecto antes de publicar. Comprueba originalidad, sensibilidad, derechos y disponib",built_dist,PASS
B04,4,art-name-generator,fr,générateur de art name,generateur-art-name,https://taptogen.com/fr/tools/generateur-art-name/,Générateur de Art Name,Générateur de Art Name gratuit,"Créez des brouillons clairs en français et vérifiez chaque resultat avant usage. Verifiez exactitude, originalité, compatibilité et regles du projet avant publication. Verifiez originalité, sensibilite, droits et disponi",built_dist,PASS
B04,4,art-name-generator,de,generator für art name,generator-art-name,https://taptogen.com/de/tools/generator-art-name/,Generator für Art Name,Generator für Art Name kostenlos,"Erstelle klare Entwürfe auf Deutsch und prüfe jedes Ergebnis vor der Nutzung. Prüfe Genauigkeit, Originalitaet, Kompatibilität und Projektregeln vor der Veroeffentlichung. Prüfe Originalitaet, Sensibilitaet, Rechte ",built_dist,PASS
B04,4,art-name-generator,pt,gerador de art name,gerador-art-name,https://taptogen.com/pt/tools/gerador-art-name/,Gerador de Art Name,Gerador de Art Name gratis,"Crie rascunhos claros em português e revise cada resultado antes de usar. Revise precisao, originalidade, compatibilidade e regras do projeto antes de publicar. Verifique originalidade, sensibilidade, direitos e disponib",built_dist,PASS
B04,4,art-name-generator,it,generatore di art name,generatore-art-name,https://taptogen.com/it/tools/generatore-art-name/,Generatore di Art Name,Generatore di Art Name gratis,"Crea bozze chiare in italiano e controlla ogni risultato prima di usarlo. Controlla accuratezza, originalità, compatibilità e regole del progetto prima della pubblicazione. Controlla originalità, sensibilita, diritti e d",built_dist,PASS
B04,4,art-name-generator,pl,generator art name,generator-art-name,https://taptogen.com/pl/tools/generator-art-name/,Generator Art Name,Generator Art Name za darmo,"Twórz jasne wersje robocze po polsku i sprawdźaj wynik przed użyciem. Sprawdź dokładność, oryginalność, zgodność i zasady projektu przed publikacją. Sprawdź oryginalność, wrazliwosc, prawa i dostępność przed publicznym u",built_dist,PASS
B04,4,art-name-generator,ru,generator art name,generator-art-name,https://taptogen.com/ru/tools/generator-art-name/,Generator Art Name,Generator Art Name besplatno,"Sozdavaite ponyatnye chernoviki na russkom i proveriaite rezultat pered ispolzovaniem. Proverte tochnost, originalnost, sovmestimost i pravila proekta pered publikatsiei. Proverte originalnost, delikatnost, prava i dostu",built_dist,PASS
B04,4,art-name-generator,tr,olusturucu art name,olusturucu-art-name,https://taptogen.com/tr/tools/olusturucu-art-name/,Olusturucu Art Name,Olusturucu Art Name ucretsiz,"Turkce net taslaklar olusturun ve kullanmadan once sonucu kontrol edin. Yayinlamadan once dogruluk, ozgunluk, uyumluluk ve proje kurallarini kontrol edin. Halka acik kullanimdan once ozgunluk, hassasiyet, haklar ve uygun",built_dist,PASS
B04,4,art-name-generator,id,generator art name,generator-art-name,https://taptogen.com/id/tools/generator-art-name/,Generator Art Name,Generator Art Name gratis,"Buat draf yang jelas dalam bahasa Indonesia dan tinjau hasil sebelum digunakan. Periksa akurasi, orisinalitas, kompatibilitas, dan aturan proyek sebelum menerbitkan. Periksa orisinalitas, sensitivitas, hak, dan ketersedi",built_dist,PASS
B04,4,art-name-generator,sv,generator for art name,generator-art-name,https://taptogen.com/sv/tools/generator-art-name/,Generator for Art Name,Generator for Art Name gratis,"Skapa tydliga utkast pa svenska och granska resultatet innan du anvander det. Kontrollera noggrannhet, originalitet, kompatibilitet och projektregler fore publicering. Kontrollera originalitet, kanslighet, rattigheter oc",built_dist,PASS
B04,4,art-name-generator,ms,penjana art name,penjana-art-name,https://taptogen.com/ms/tools/penjana-art-name/,Penjana Art Name,Penjana Art Name percuma,"Cipta draf jelas dalam Bahasa Melayu dan semak hasil sebelum digunakan. Semak ketepatan, keaslian, keserasian dan peraturan projek sebelum diterbitkan. Semak keaslian, sensitiviti, hak dan ketersediaan sebelum penggunaan",built_dist,PASS
B04,4,art-name-generator,bg,generator za art name,generator-art-name,https://taptogen.com/bg/tools/generator-art-name/,Generator za Art Name,Generator za Art Name bezplatno,"Sazdavaite yasni cherнови na balgarski i proveriavaite rezultata predi upotreba. Proverete tochnost, originalnost, savmestimost i pravilata na proekta predi publikuvane. Proverete originalnost, chuvstvitelnost, prava i d",built_dist,PASS
B04,4,art-name-generator,hi,art name जनरेटर,generator-art-name,https://taptogen.com/hi/tools/generator-art-name/,Art Name जनरेटर,Art Name जनरेटर मुफ्त,"हिंदी में साफ ड्राफ्ट बनाएं और उपयोग से पहले हर परिणाम की समीक्षा करें. प्रकाशन से पहले सटीकता, मौलिकता, संगतता और प्रोजेक्ट नियम जांचें. Public use se pehle originality, sensitivity, rights aur availability check karein",built_dist,PASS
B04,4,art-name-generator,bn,art name জেনারেটর,generator-art-name,https://taptogen.com/bn/tools/generator-art-name/,Art Name জেনারেটর,Art Name জেনারেটর ফ্রি,"বাংলায় পরিষ্কার খসড়া তৈরি করুন এবং ব্যবহারের আগে ফলাফল পর্যালোচনা করুন. প্রকাশের আগে নির্ভুলতা, মৌলিকতা, সামঞ্জস্য এবং প্রকল্পের নিয়ম যাচাই করুন. Public use er age originality, sensitivity, rights ebong availability chec",built_dist,PASS
B04,4,art-name-generator,ja,art name ジェネレーター,generator-art-name,https://taptogen.com/ja/tools/generator-art-name/,Art Name ジェネレーター,Art Name ジェネレーター 無料,"日本語でわかりやすい下書きを作り、使う前に結果を確認します. 公開前に正確性、独自性、互換性、プロジェクト規則を確認してください. Koukai riyou mae ni originality, hairyo, rights, availability wo kakunin shite kudasai.",built_dist,PASS
B04,4,art-name-generator,ko,art name 생성기,generator-art-name,https://taptogen.com/ko/tools/generator-art-name/,Art Name 생성기,Art Name 생성기 무료,"한국어로 명확한 초안을 만들고 사용 전에 결과를 검토하세요. 게시 전에 정확성, 독창성, 호환성, 프로젝트 규칙을 확인하세요. Public use jeone originality, sensitivity, rights, availability reul hwaginhaseyo.",built_dist,PASS
B04,4,art-name-generator,ar,مولد art name,muwallid-art-name,https://taptogen.com/ar/tools/muwallid-art-name/,مولد Art Name,مولد Art Name مجانا,أنشئ مسودات عربية واضحة وراجع كل نتيجة قبل استخدامها. راجع الدقة والأصالة والتوافق وقواعد المشروع قبل النشر. Tahaqqaq min alasalah walhusasiyah walhuquq waltawafur qabla alistikhdam alam.,built_dist,PASS
B04,5,avatar-name-generator,es,generador de avatar name,generador-avatar-name,https://taptogen.com/es/tools/generador-avatar-name/,Generador de Avatar Name,Generador de Avatar Name gratis,"Crea borradores claros en español y revisa cada resultado antes de usarlo. Revisa exactitud, originalidad, compatibilidad y reglas del proyecto antes de publicar. Comprueba originalidad, sensibilidad, derechos y disponib",built_dist,PASS
B04,5,avatar-name-generator,fr,générateur de avatar name,generateur-avatar-name,https://taptogen.com/fr/tools/generateur-avatar-name/,Générateur de Avatar Name,Générateur de Avatar Name gratuit,"Créez des brouillons clairs en français et vérifiez chaque resultat avant usage. Verifiez exactitude, originalité, compatibilité et regles du projet avant publication. Verifiez originalité, sensibilite, droits et disponi",built_dist,PASS
