batch,position,slug,name,metadata_fix,faq_fix,relatedSlugs_fix,duplicate_slug_check,broken_relatedSlugs_check,rendered_index_follow,canonical_check,noindexToolSlugs_unchanged,active_tools_count,indexable_in_sitemap,noindex_in_sitemap
9,15,corporate-speak-generator,Corporate Speak Generator,title 52; description 138,3 useful FAQs,random-number-generator|coin-flip|dice-roller|random-phrase-generator,pass,pass,pass,pass,pass,430,379,0
9,16,random-word-generator,Random Word Generator,title 48; description 134,3 useful FAQs,random-number-generator|coin-flip|dice-roller|random-phrase-generator,pass,pass,pass,pass,pass,430,379,0
9,17,name-tag-generator,Name Tag Generator,title 45; description 131,3 useful FAQs,lorem-ipsum-generator|text-case-converter|word-counter|qr-code-text-generator,pass,pass,pass,pass,pass,430,379,0
9,18,graffiti-text-generator,Graffiti Text Generator,title 50; description 136,3 useful FAQs,fancy-text-generator|bold-text-generator|cursive-text-generator|glitch-text-generator,pass,pass,pass,pass,pass,430,379,0
9,19,random-height-generator,Random Height Generator,title 50; description 136,3 useful FAQs,random-number-generator|coin-flip|dice-roller|random-phrase-generator,pass,pass,pass,pass,pass,430,379,0
9,20,essay-title-generator,Essay Title Generator,title 48; description 134,3 useful FAQs,paragraph-generator|sentence-generator|blog-name-generator|writing-prompt-generator,pass,pass,pass,pass,pass,430,379,0
9,21,content-calendar-generator,Content Calendar Generator,title 53; description 139,3 useful FAQs,meta-tag-generator|robots-txt-generator|hreflang-tag-generator|schema-tag-generator,pass,pass,pass,pass,pass,430,379,0
9,22,flexbox-generator,CSS Flexbox Generator,title 48; description 134,3 useful FAQs,uuid-generator|slug-generator|hash-generator|json-formatter,pass,pass,pass,pass,pass,430,379,0
9,23,html-table-generator,HTML Table Generator,title 47; description 133,3 useful FAQs,uuid-generator|slug-generator|hash-generator|json-formatter,pass,pass,pass,pass,pass,430,379,0
9,24,giveaway-generator,Giveaway Winner Generator,title 52; description 138,3 useful FAQs,random-number-generator|coin-flip|dice-roller|random-phrase-generator,pass,pass,pass,pass,pass,430,379,0
9,25,character-backstory-generator,Character Backstory Generator,title 56; description 142,3 useful FAQs,band-name-generator|superhero-name-generator|rap-name-generator|song-name-generator,pass,pass,pass,pass,pass,430,379,0
9,26,landing-page-copy-generator,Landing Page Copy Generator,title 54; description 140,3 useful FAQs,paragraph-generator|sentence-generator|blog-name-generator|writing-prompt-generator,pass,pass,pass,pass,pass,430,379,0
9,27,json-schema-generator,JSON Schema Generator,title 48; description 134,3 useful FAQs,uuid-generator|slug-generator|hash-generator|json-formatter,pass,pass,pass,pass,pass,430,379,0
9,28,htaccess-generator,.htaccess Generator,title 46; description 132,3 useful FAQs,uuid-generator|slug-generator|hash-generator|json-formatter,pass,pass,pass,pass,pass,430,379,0
9,29,form-generator,HTML Form Generator,title 46; description 132,3 useful FAQs,uuid-generator|slug-generator|hash-generator|json-formatter,pass,pass,pass,pass,pass,430,379,0
9,30,random-id-generator,Random ID Generator,title 46; description 132,3 useful FAQs,uuid-generator|slug-generator|hash-generator|json-formatter,pass,pass,pass,pass,pass,430,379,0
9,31,lesson-plan-generator,Lesson Plan Generator,title 48; description 134,3 useful FAQs,paragraph-generator|sentence-generator|blog-name-generator|writing-prompt-generator,pass,pass,pass,pass,pass,430,379,0
9,32,essay-topic-generator,Essay Topic Generator,title 48; description 134,3 useful FAQs,paragraph-generator|sentence-generator|blog-name-generator|writing-prompt-generator,pass,pass,pass,pass,pass,430,379,0
9,33,follow-up-email-generator,Follow-Up Email Generator,title 52; description 138,3 useful FAQs,paragraph-generator|sentence-generator|blog-name-generator|writing-prompt-generator,pass,pass,pass,pass,pass,430,379,0
9,34,image-alt-text-generator,Image Alt Text Generator,title 51; description 137,3 useful FAQs,meta-tag-generator|robots-txt-generator|hreflang-tag-generator|schema-tag-generator,pass,pass,pass,pass,pass,430,379,0
9,35,productivity-prompt-generator,Productivity Prompt Generator,title 56; description 142,3 useful FAQs,paragraph-generator|sentence-generator|blog-name-generator|writing-prompt-generator,pass,pass,pass,pass,pass,430,379,0
9,36,dnd-character-generator,D&D Character Generator,title 50; description 136,3 useful FAQs,fantasy-name-generator|clan-name-generator|pirate-name-generator|medieval-name-generator,pass,pass,pass,pass,pass,430,379,0
9,37,graphql-query-generator,GraphQL Query Generator,title 50; description 136,3 useful FAQs,uuid-generator|slug-generator|hash-generator|json-formatter,pass,pass,pass,pass,pass,430,379,0
9,38,japanese-name-generator,Japanese Name Generator,title 50; description 136,3 useful FAQs,name-generator|username-generator|team-name-generator|baby-name-generator,pass,pass,pass,pass,pass,430,379,0
9,39,korean-name-generator,Korean Name Generator,title 48; description 134,3 useful FAQs,name-generator|username-generator|team-name-generator|baby-name-generator,pass,pass,pass,pass,pass,430,379,0
9,40,restaurant-name-generator,Restaurant Name Generator,title 52; description 138,3 useful FAQs,business-name-generator|domain-name-generator|product-name-generator|shop-name-generator,pass,pass,pass,pass,pass,430,379,0
9,41,book-name-generator,Book Name Generator,title 46; description 132,3 useful FAQs,band-name-generator|superhero-name-generator|rap-name-generator|song-name-generator,pass,pass,pass,pass,pass,430,379,0
9,42,movie-name-generator,Movie Name Generator,title 47; description 133,3 useful FAQs,band-name-generator|superhero-name-generator|rap-name-generator|song-name-generator,pass,pass,pass,pass,pass,430,379,0
9,43,newsletter-name-generator,Newsletter Name Generator,title 52; description 138,3 useful FAQs,business-name-generator|domain-name-generator|product-name-generator|shop-name-generator,pass,pass,pass,pass,pass,430,379,0
9,44,college-name-generator,College Name Generator,title 49; description 135,3 useful FAQs,band-name-generator|superhero-name-generator|rap-name-generator|song-name-generator,pass,pass,pass,pass,pass,430,379,0
9,45,diner-name-generator,Diner Name Generator,title 47; description 133,3 useful FAQs,business-name-generator|domain-name-generator|product-name-generator|shop-name-generator,pass,pass,pass,pass,pass,430,379,0
9,46,plant-name-generator,Plant Name Generator,title 47; description 133,3 useful FAQs,band-name-generator|superhero-name-generator|rap-name-generator|song-name-generator,pass,pass,pass,pass,pass,430,379,0
9,47,sibling-name-generator,Sibling Name Generator,title 49; description 135,3 useful FAQs,name-generator|username-generator|team-name-generator|baby-name-generator,pass,pass,pass,pass,pass,430,379,0
9,48,name-generator-wheel,Name Generator Wheel,title 47; description 133,3 useful FAQs,lorem-ipsum-generator|text-case-converter|word-counter|qr-code-text-generator,pass,pass,pass,pass,pass,430,379,0
9,49,car-name-generator,Car Name Generator,title 45; description 131,3 useful FAQs,band-name-generator|superhero-name-generator|rap-name-generator|song-name-generator,pass,pass,pass,pass,pass,430,379,0
9,50,geo-tag-generator,Geo Tag Generator,title 44; description 130,3 useful FAQs,lorem-ipsum-generator|text-case-converter|word-counter|qr-code-text-generator,pass,pass,pass,pass,pass,430,379,0
